"alla" Sem/H iN iVia iSg i1SgPoss UR V	move_dir
"alla" Sem/H iN iVia iSg i2SgPoss UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"alla" Sem/H iN iVia iSg i2SgPoss UR Gram/IV V	move_dir
"alla" Sem/H iN iVia iSg i2SgPoss UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"alla" Sem/H iN iVia iSg i2SgPoss UR V	move_dir
"allaanga" Gram/IV V	body_pos
"allaap" Gram/IV LLUINNAR Der/vv Gram/IV V	separate
"allaap" Gram/IV TIP Der/vv Gram/TV TAQ Der/vn N	cc-h
"allaap" Gram/IV TIP Der/vv Gram/TV V	associate
"allaap" Gram/IV V	run
"allaassut" N	ac
"allaassut" QAR Der/nv Gram/IV NIQ Der/vn N	f-q
"allaassut" QAR Der/nv Gram/IV TUQ Der/vn N	f
"allaassut" QAR Der/nv Gram/IV V	differ
"allaffimmioq" N	Hprof
"allaffimmioq" U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allaffimmiu" N	Hprof
"allaffimmiu" U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allaffissiaq" N	cc-h
"allaffissor" Gram/IV NIQ Der/vn N	activity
"allagarser" Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allagarser" Gram/TV HTR Der/vv Gram/IV V	advertise
"allagarser" Gram/TV HTR Der/vv VIK Der/vn N	Lh
"allagarser" Gram/TV UTE Der/vv Gram/TV TAQ Der/vn N	sem-r
"allagarsiaq" N	sem-r
"allagarsiussaq" N	sem-r
"allagassiaq" N	cc-h
"allak" GE Der/nv Gram/TV SSAAR Der/vv Gram/TV TUQ Der/vn N	f-surf
"allak" GE Der/nv Gram/TV SSAAR Der/vv TUQ Der/vn N	f-surf
"allak" GE Der/nv Gram/TV SSAAR Der/vv V	be_attribute
"allak" GE Der/nv Gram/TV V	regard_as
"allak" GIP Der/nv Gram/IV SAAR Der/vv Gram/IV TUQ Der/vn N	f-surf
"allak" GIP Der/nv Gram/IV SAAR Der/vv Gram/IV V	be_attribute
"allak" GIP Der/nv Gram/IV SSAAR Der/vv Gram/IV TUQ Der/vn N	f-surf
"allak" GIP Der/nv Gram/IV SSAAR Der/vv Gram/IV V	be_attribute
"allak" GIP Der/nv Gram/IV TAAR Der/vv Gram/IV TUQ Der/vn N	f-surf
"allak" GIP Der/nv Gram/IV TAAR Der/vv Gram/IV V	be_attribute
"allak" GISSAAR Der/nv Gram/IV TUQ Der/vn N	f-surf
"allak" GISSAAR Der/nv Gram/IV V	be_attribute
"allak" KIP Der/nv Gram/IV V	be_attribute
"allak" LIK Der/nn N	f-surf
"allak" LIR Der/nv Gram/IV NIQ Der/vn N	act
"allak" LIR Der/nv Gram/TV Gram/IV NIQ Der/vn N	act
"allak" LIR Der/nv Gram/TV NIQ Der/vn N	act
"allak" N	f-phys
"allak" NNGUAQ Der/nn U Der/nv Gram/IV TSAALI Der/vv Gram/IV TARIAQ Der/vn LIK Der/nn N	f-right
"allak" NNGUAQ Der/nn U Der/nv Gram/IV TSAALI Der/vv Gram/TV TARIAQ Der/vn LIK Der/nn N	f-right
"allak" NNGUAQ Der/nn U Der/nv Gram/IV TSAALIUR Der/vv Gram/IV TAQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV GIARTUR Der/vv Gram/IV NIQ Der/vn N	act-move
"allak" NNGUR Der/nv Gram/IV GIARTUR Der/vv Gram/IV NIQ Der/vn N	process
"allak" NNGUR Der/nv Gram/IV JA Der/vv Gram/IV TUQ Der/vn NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/IV JA Der/vv Gram/IV TUQ Der/vn NNGUR Der/nv Gram/TV TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/IV JA Der/vv Gram/IV V	be_attribute
"allak" NNGUR Der/nv Gram/IV JA Der/vv IT Der/vv Gram/IV SSUSIQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV JAAR Der/vv Gram/IV SSUSIQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV NIQ Der/vn N	event
"allak" NNGUR Der/nv Gram/IV RAR Der/vv Gram/IV TUQ Der/vn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV SIMA Der/vv Gram/IV V	be_attribute
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV GIARTUAAR Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV GIARTUAAR Der/vv NIQ Der/vn QAR Der/nv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV GIARTUAAR Der/vv NIQAR Der/vv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV NIQAR Der/vv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV TIR Der/vv Gram/TV V	deform
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV V	alter
"allak" NNGUR Der/nv Gram/IV TIP Der/vv Gram/TV V	turn_into
"allak" NNGUR Der/nv Gram/IV TSAALI Der/vv Gram/TV TAQ Der/vn N	Lh
"allak" NNGUR Der/nv Gram/IV TSAALIUR Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/IV TUAR Der/vv IT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/IV TUQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	sit
"allak" NNGUR Der/nv Gram/IV V	changeS
"allak" NNGUR Der/nv Gram/IV VIP Der/vv LIR Der/vv Gram/IV NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV GIARTUR Der/vv Gram/TV NIQ Der/vn N	act-move
"allak" NNGUR Der/nv Gram/TV GIARTUR Der/vv Gram/TV NIQ Der/vn N	process
"allak" NNGUR Der/nv Gram/TV GIARTUR Der/vv NIQ Der/vn N	act-move
"allak" NNGUR Der/nv Gram/TV GIARTUR Der/vv NIQ Der/vn N	process
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV LIR Der/vv Gram/IV NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV SAR Der/vv Gram/TV GIAQAR Der/vv Gram/TV NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV SAR Der/vv Gram/TV GIAQAR Der/vv NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV TARIAQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV TARIAQAR Der/vv Gram/IV NIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV HTR Der/vv Gram/IV TUQ Der/vn N	Hattr
"allak" NNGUR Der/nv Gram/TV JAAR Der/vv SSUSIQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV NIQ Der/vn N	event
"allak" NNGUR Der/nv Gram/TV RAR Der/vv Gram/TV TUQ Der/vn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV RAR Der/vv TUQ Der/vn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV RAR Der/vv V	differ
"allak" NNGUR Der/nv Gram/TV SIMA Der/vv Gram/IV V	be_attribute
"allak" NNGUR Der/nv Gram/TV TIP Der/vv GIARTUAAR Der/vv Gram/IV NIQ Der/vn QAR Der/nv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/TV TIP Der/vv GIARTUAAR Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/TV TIP Der/vv GIARTUAAR Der/vv NIQ Der/vn QAR Der/nv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/TV TIP Der/vv GIARTUAAR Der/vv NIQAR Der/vv Gram/IV V	alter
"allak" NNGUR Der/nv Gram/TV TIP Der/vv Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV TIP Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV TIP Der/vv Gram/TV V	alter
"allak" NNGUR Der/nv Gram/TV TIP Der/vv Gram/TV V	turn_into
"allak" NNGUR Der/nv Gram/TV TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/TV TIP Der/vv NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV TIP Der/vv NIQAR Der/vv Gram/IV SINNAA Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV TIP Der/vv TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV SSUSIQ Der/vn N	ac
"allak" NNGUR Der/nv Gram/TV TIP Der/vv TAQ Der/vn SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" NNGUR Der/nv Gram/TV TITIR Der/vv Gram/TV V	deform
"allak" NNGUR Der/nv Gram/TV TITIR Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/TV TSAALI Der/vv Gram/TV TAQ Der/vn N	Lh
"allak" NNGUR Der/nv Gram/TV TSAALIUR Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" NNGUR Der/nv Gram/TV TUQ Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	sit
"allak" NNGUR Der/nv Gram/TV V	changeS
"allak" NNGUR Der/nv Gram/TV V	decide
"allak" PALAAR Der/nv Gram/IV TUQ Der/vn N	f-surf
"allak" SSAQ Der/nn U Der/nv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allak" TU Der/nv Gram/IV IT Der/vv Gram/IV VIK Der/vn SIAQ Der/nn N	cc-h
"allak" TU Der/nv Gram/IV VIP Der/vv Gram/IV VIK Der/vn SIAQ Der/nn N	cc-h
"allak" TUR Der/nv Gram/IV VIP Der/vv Gram/IV VIK Der/vn SIAQ Der/nn N	cc-h
"allak" U Der/nv Gram/IV LAAR Der/vv Gram/IV TUQ Der/vn N	meta-hypo
"allak" U Der/nv Gram/IV LLUAR Der/vv INNAR Der/vv Gram/IV V	separate
"allak" U Der/nv Gram/IV LLUINNAR Der/vv Gram/IV V	separate
"allak" U Der/nv Gram/IV NGA Der/vv Gram/IV V	body_pos
"allak" U Der/nv Gram/IV NNGIT Der/vv VIP Der/vv Gram/IV V	be_like
"allak" U Der/nv Gram/IV TIGE Der/vv Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" U Der/nv Gram/IV TIP Der/vv Gram/TV TAQ Der/vn N	cc-h
"allak" U Der/nv Gram/IV TIP Der/vv Gram/TV V	associate
"allak" U Der/nv Gram/IV UTE Der/vn N	ac
"allak" U Der/nv Gram/IV UTE Der/vn QAR Der/nv Gram/IV NIQ Der/vn N	f-q
"allak" U Der/nv Gram/IV UTE Der/vn QAR Der/nv Gram/IV TUQ Der/vn N	f
"allak" U Der/nv Gram/IV UTE Der/vn QAR Der/nv Gram/IV V	differ
"allak" U Der/nv Gram/IV V	differ
"allak" UTE Der/nn GE Der/nv Gram/TV Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" UTE Der/nn GE Der/nv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" UTE Der/nn GE Der/nv Gram/TV NIQAR Der/vv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allak" UTE Der/nn GE Der/nv Gram/TV TAQ Der/vn N	sem-r
"allak" UTE Der/nn GE Der/nv Gram/TV V	create_semantic
"allak" UTE Der/nn GE Der/nv Gram/TV V	use
"allak" UTE Der/nn LIRI Der/nv Gram/IV SAR Der/vv Gram/TV USIQ Der/vn VIK Der/nn N	Ltop
"allak" UTE Der/nn LIRI Der/nv Gram/IV TAR Der/vv Gram/IV USIQ Der/vn VIK Der/nn N	Ltop
"allak" UTE Der/nn N	cc-h
"allak" iN iVia iPl i1SgPoss UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iPl i1SgPoss UR Gram/IV V	move_dir
"allak" iN iVia iPl i1SgPoss UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iPl i1SgPoss UR V	move_dir
"allak" iN iVia iPl i2SgPoss UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iPl i2SgPoss UR Gram/IV V	move_dir
"allak" iN iVia iPl i2SgPoss UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iPl i2SgPoss UR V	move_dir
"allak" iN iVia iSg UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg UR Gram/IV V	move_dir
"allak" iN iVia iSg UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg UR V	move_dir
"allak" iN iVia iSg i1SgPoss UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg i1SgPoss UR Gram/IV V	move_dir
"allak" iN iVia iSg i1SgPoss UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg i1SgPoss UR V	move_dir
"allak" iN iVia iSg i2SgPoss UR Gram/IV TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg i2SgPoss UR Gram/IV V	move_dir
"allak" iN iVia iSg i2SgPoss UR TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allak" iN iVia iSg i2SgPoss UR V	move_dir
"allakkajaa" Gram/IV V	be_attribute
"allakkajaaq" N	f-phys
"allakkajaaq" N	f-psych
"allakkerivik" N	inst
"allakkerivik" QAR Der/nv Gram/IV NIQ Der/vn N	inst
"allakkisar" Gram/IV TAR Der/vv Gram/IV TUQ Der/vn N	Hprof
"allakkisar" Gram/IV TUQ Der/vn N	Hprof
"allamoorut" N	ac-cat
"allanar" Gram/IV SI Der/vv Gram/IV V	become_be
"allanar" Gram/IV V	be_attribute
"allanare" Gram/TV V	notice
"allanarsi" Gram/IV V	become_be
"allaneq" QAR Der/nv Gram/IV NNGIT Der/vv Gram/IV V	be_like
"allaneq" TAQ Der/nn N	Hnat
"allanit" N	cc-stone
"allanner" Gram/IV V	be_attribute
"allanner" Gram/TV Gram/IV V	be_attribute
"allanner" Gram/TV HTR Der/vv Gram/IV V	changeS
"allanner" Gram/TV V	assess
"allanngujuip" Gram/IV TUQ Der/vn N	f
"allanngutsaali" Gram/TV TAQ Der/vn N	Lh
"allanngutsaaliuineq" N	act
"allap" Gram/IV GASUAR Der/vv Gram/IV TAR Der/vv Gram/IV UTE Der/vn N	cc-h
"allap" Gram/IV LIR Der/vv Gram/IV NIQ Der/vn N	act
"allap" Gram/IV NIQ Der/vn N	ac
"allap" Gram/IV NIQ Der/vn N	ac-sign
"allap" Gram/IV NIQ Der/vn N	act
"allap" Gram/IV PALAAR Der/vv Gram/IV TUQ Der/vn N	f-surf
"allap" Gram/IV QQISSAAR Der/vv Gram/IV NIQ Der/vn N	activity
"allap" Gram/IV SSAAR Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allap" Gram/IV TAR Der/vv Gram/IV USIQ Der/vn N	repr
"allap" Gram/IV TAR Der/vv Gram/IV USIQ Der/vn TAAQ Der/nn N	repr
"allap" Gram/IV TAR Der/vv Gram/IV USIQ Der/vn TUQAQ Der/nn N	repr
"allap" Gram/IV TAR Der/vv Gram/IV UTE Der/vn N	cc-h
"allap" Gram/IV TAR Der/vv Gram/IV VIK Der/vn N	cc-h
"allap" Gram/IV TAR Der/vv Gram/IV VIK Der/vn SUAQ Der/nn N	cc-h
"allap" Gram/IV TAR Der/vv RIAR Der/vv Gram/IV USIQ Der/vn N	ac
"allap" Gram/IV TUQ Der/vn QAR Der/nv Gram/IV VIK Der/vn N	inst
"allap" Gram/IV USIQ Der/vn GE Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	activity
"allap" Gram/IV USIQ Der/vn GE Der/nv Gram/TV TAQ Der/vn UTE Der/nn LIVIK Der/nn N	Ltop
"allap" Gram/IV USIQ Der/vn GE Der/nv Gram/TV TAR Der/vv USIQ Der/vn VIK Der/nn N	Ltop
"allap" Gram/IV USIQ Der/vn GE Der/nv Gram/TV V	create_semantic
"allap" Gram/IV USIQ Der/vn N	repr
"allap" Gram/IV USIQ Der/vn UTE Der/nn N	tool-cut
"allap" Gram/IV USIQ Der/vn VIK Der/nn N	con
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV NIQAR Der/vv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV TAQ Der/vn N	sem-r
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV V	create_semantic
"allap" Gram/IV UTE Der/vn GE Der/nv Gram/TV V	use
"allap" Gram/IV UTE Der/vn LIRI Der/nv Gram/IV SAR Der/vv Gram/TV USIQ Der/vn VIK Der/nn N	Ltop
"allap" Gram/IV UTE Der/vn LIRI Der/nv Gram/IV TAR Der/vv Gram/IV USIQ Der/vn VIK Der/nn N	Ltop
"allap" Gram/IV UTE Der/vn N	cc-h
"allap" Gram/IV UTE Der/vn TAQ Der/nn N	cc-h
"allap" Gram/IV UTIGE Der/vv Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/IV V	write
"allap" Gram/IV VIK Der/vn GE Der/nv Gram/TV QATE Der/vn GE Der/nv Gram/TV V	discuss
"allap" Gram/IV VIK Der/vn GE Der/nv Gram/TV TAQ Der/vn N	H
"allap" Gram/IV VIK Der/vn GE Der/nv Gram/TV V	socialize
"allap" Gram/IV VIK Der/vn GIP Der/nv Gram/IV QATE Der/vn GE Der/nv Gram/TV V	discuss
"allap" Gram/IV VIK Der/vn MIU Der/nn N	Hprof
"allap" Gram/IV VIK Der/vn MIU Der/nn U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allap" Gram/IV VIK Der/vn MIUQ Der/nn N	Hprof
"allap" Gram/IV VIK Der/vn MIUQ Der/nn U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allap" Gram/IV VIK Der/vn N	Lh
"allap" Gram/IV VIK Der/vn N	furn
"allap" Gram/IV VIK Der/vn SIAQ Der/nn N	cc-h
"allap" Gram/TV GASUAR Der/vv TAR Der/vv Gram/TV UTE Der/vn N	cc-h
"allap" Gram/TV INNAR Der/vv Gram/TV TAQ Der/vn N	f
"allap" Gram/TV LIR Der/vv Gram/IV NIQ Der/vn N	act
"allap" Gram/TV LIR Der/vv Gram/TV NIQ Der/vn N	act
"allap" Gram/TV LLAQQIP Der/vv V	be_attribute
"allap" Gram/TV NIQ Der/vn N	ac
"allap" Gram/TV NIQ Der/vn N	ac-sign
"allap" Gram/TV NIQ Der/vn N	act
"allap" Gram/TV NIR Der/vv Gram/TV V	assess
"allap" Gram/TV NIR Der/vv V	be_attribute
"allap" Gram/TV NIRLUP Der/vv Gram/TV V	be_attribute
"allap" Gram/TV PALAAR Der/vv Gram/TV TAQ Der/vn N	f-phys
"allap" Gram/TV PALAAR Der/vv Gram/TV TUQ Der/vn N	f-surf
"allap" Gram/TV PALAAR Der/vv TUQ Der/vn N	f-surf
"allap" Gram/TV QQAAR Der/vv Gram/TV TAQ Der/vn N	ac
"allap" Gram/TV QQIP Der/vv Gram/TV V	write
"allap" Gram/TV QQISSAAR Der/vv Gram/TV NIQ Der/vn N	activity
"allap" Gram/TV QQISSAAR Der/vv NIQ Der/vn N	activity
"allap" Gram/TV SAR Der/vv HTR Der/vv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allap" Gram/TV SSAAR Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allap" Gram/TV TAQ Der/vn LIRI Der/nv Gram/IV SAR Der/vv Gram/IV NIQ Der/vn N	inst
"allap" Gram/TV TAQ Der/vn LIRI Der/nv Gram/IV SAR Der/vv Gram/TV NIQ Der/vn N	inst
"allap" Gram/TV TAQ Der/vn LIRI Der/nv Gram/IV TAR Der/vv Gram/IV NIQ Der/vn N	inst
"allap" Gram/TV TAQ Der/vn N	sem-r
"allap" Gram/TV TAQ Der/vn SI Der/nv Gram/IV V	get
"allap" Gram/TV TAQ Der/vn SI Der/nv Gram/IV VIK Der/vn GE Der/nv Gram/TV V	get
"allap" Gram/TV TAQ Der/vn SIAQ Der/nn N	sem-r
"allap" Gram/TV TAQ Der/vn SSAQ Der/nn LIAQ Der/nn N	cc-h
"allap" Gram/TV TAQ Der/vn TAQ Der/nn LIRSUR Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allap" Gram/TV TAQ Der/vn TAQ Der/nn N	sem-r
"allap" Gram/TV TAQ Der/vn UTE Der/nn LIRI Der/nv Gram/IV TUQ Der/vn N	Hprof
"allap" Gram/TV TAQ Der/vn UTE Der/nn N	sem-r
"allap" Gram/TV TAR Der/vv Gram/TV TAQ Der/vn N	sem-r
"allap" Gram/TV TAR Der/vv Gram/TV UTE Der/vn N	cc-h
"allap" Gram/TV TAR Der/vv RIAR Der/vv USIQ Der/vn N	ac
"allap" Gram/TV TAR Der/vv USIQ Der/vn N	repr
"allap" Gram/TV TAR Der/vv USIQ Der/vn TAAQ Der/nn N	repr
"allap" Gram/TV TAR Der/vv USIQ Der/vn TUQAQ Der/nn N	repr
"allap" Gram/TV TAR Der/vv VIK Der/vn N	cc-h
"allap" Gram/TV TAR Der/vv VIK Der/vn SUAQ Der/nn N	cc-h
"allap" Gram/TV TIP Der/vv Gram/IV NIQ Der/vn N	act
"allap" Gram/TV TIP Der/vv Gram/TV NIQ Der/vn N	act
"allap" Gram/TV TIP Der/vv HTR Der/vv Gram/IV NIQ Der/vn N	act
"allap" Gram/TV TIP Der/vv NIQ Der/vn N	act
"allap" Gram/TV TUAR Der/vv IT Der/vv Gram/TV VIK Der/vn SIAQ Der/nn N	cc-h
"allap" Gram/TV TUQ Der/vn QAR Der/nv Gram/IV VIK Der/vn N	inst
"allap" Gram/TV USIQ Der/vn GE Der/nv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	activity
"allap" Gram/TV USIQ Der/vn GE Der/nv Gram/TV TAQ Der/vn UTE Der/nn LIVIK Der/nn N	Ltop
"allap" Gram/TV USIQ Der/vn GE Der/nv Gram/TV TAR Der/vv USIQ Der/vn VIK Der/nn N	Ltop
"allap" Gram/TV USIQ Der/vn GE Der/nv Gram/TV V	create_semantic
"allap" Gram/TV USIQ Der/vn N	repr
"allap" Gram/TV USIQ Der/vn UTE Der/nn N	tool-cut
"allap" Gram/TV USIQ Der/vn VIK Der/nn N	con
"allap" Gram/TV UTIGE Der/vv Gram/IV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/TV UTIGE Der/vv Gram/TV NIQ Der/vn QAR Der/nv Gram/IV SINNAA Der/vv NNGIT Der/vv Gram/IV TUQ Der/vn N	f
"allap" Gram/TV UTIGE Der/vv Gram/TV TAQ Der/vn N	sem-r
"allap" Gram/TV UTIGE Der/vv Gram/TV V	create_semantic
"allap" Gram/TV UTIGE Der/vv Gram/TV V	use
"allap" Gram/TV V	write
"allap" Gram/TV VIK Der/vn GE Der/nv Gram/TV QATE Der/vn GE Der/nv Gram/TV V	discuss
"allap" Gram/TV VIK Der/vn GE Der/nv Gram/TV TAQ Der/vn N	H
"allap" Gram/TV VIK Der/vn GE Der/nv Gram/TV V	socialize
"allap" Gram/TV VIK Der/vn GIP Der/nv Gram/IV QATE Der/vn GE Der/nv Gram/TV V	discuss
"allap" Gram/TV VIK Der/vn MIU Der/nn N	Hprof
"allap" Gram/TV VIK Der/vn MIU Der/nn U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allap" Gram/TV VIK Der/vn MIUQ Der/nn N	Hprof
"allap" Gram/TV VIK Der/vn MIUQ Der/nn U Der/nv Gram/IV NIQ Der/vn N	Hprof
"allap" Gram/TV VIK Der/vn N	Lh
"allap" Gram/TV VIK Der/vn N	furn
"allap" Gram/TV VIK Der/vn SIAQ Der/nn N	cc-h
"allap" LLAQQIP Der/vv Gram/IV V	be_attribute
"allap" NIR Der/vv Gram/IV V	be_attribute
"allap" NIRLUP Der/vv Gram/IV V	be_attribute
"allap" SAAR Der/vv Gram/TV NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allap" SAR Der/vv Gram/TV HTR Der/vv Gram/IV NNGIT Der/vv Gram/IV TUQ Der/vn N	am
"allap" TAQ Der/vn UTE Der/nn U"SIVIK" Der/nn N	Lh
"allap" TAR Der/vv USIQ Der/vn TAAQ Der/nn N	repr
"allap" TIP Der/vv Gram/TV HTR Der/vv Gram/IV NIQ Der/vn N	act
"allap" TIP Der/vv Gram/TV NIQ Der/vn N	act
"allap" TUAR Der/vv IT Der/vv VIK Der/vn SIAQ Der/nn N	cc-h
"allapalaagaq" N	f-phys
"allapalaar" Gram/TV TAQ Der/vn N	f-phys
"allapalaar" Gram/TV TUQ Der/vn N	f-surf
"allapap" Gram/IV LAAR Der/vv Gram/IV TUQ Der/vn N	f-surf
"allaq" GISSAAR Der/nv Gram/IV TUQ Der/vn N	f-surf
"allaq" GISSAAR Der/nv Gram/IV V	be_attribute
